TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
F86C4F25805DF117,78A23C4839138AE1,RPC:addBlock,3346609494189509,3346609496549033,10.107.100.125,client014,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@77435978])
F86C4F25805DF117,4CFE1D0FAEF10C32,OP: connect next Datanode,1056535384700922,1056535393597812,10.107.100.101,datanode041,Datanode,Success: connected to 10.107.100.67:50010
F86C4F25805DF117,4CFE1D0FAEF10C32,OP: new BlockReceiver,1056535384110519,1056535393764805,10.107.100.101,datanode041,Datanode,Success: return OP_STATUS_SUCCESS
F86C4F25805DF117,F53DD33CB6FF69A3,OP: connect next Datanode,336999214974798,336999230159250,10.107.100.58,datanode001,Datanode,Success: connected to 10.107.100.101:50010
F86C4F25805DF117,F53DD33CB6FF69A3,OP: new BlockReceiver,336999214107042,336999230301011,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
F86C4F25805DF117,78A23C4839138AE1,createBlockOutputStream,3346609496614910,3346609518371437,10.107.100.125,client014,DFSClient,Success: connected to 10.107.100.58:50010
F86C4F25805DF117,78A23C4839138AE1,nextBlockOutputStream,3346609493996484,3346609518496789,10.107.100.125,client014,DFSClient,Success: create blockOutputStream for next block=blk_8291993434655680266_1394 of /user/hadoop/localFile_2_blocks_client014_27682180
F86C4F25805DF117,1FC3834AFD0B01F5,OP: new BlockReceiver,1546565514022794,1546565517509214,10.107.100.67,datanode007,Datanode,Success: return OP_STATUS_SUCCESS
F86C4F25805DF117,78A23C4839138AE1,OP: send block,3346609518757805,3346610826043893,10.107.100.125,client014,DFSClient,Success: sent blk_8291993434655680266_1394
F86C4F25805DF117,0BF24C8942C298C5,receiveBlock,1546565522109403,1546566835022055,10.107.100.67,datanode007,Datanode,Success: received a block
F86C4F25805DF117,1FC3834AFD0B01F5,writeBlock,1546565514003403,1546566835639795,10.107.100.67,datanode007,Datanode,Success:
F86C4F25805DF117,C38C85420A86C1C0,receiveBlock,1056535396375946,1056536712201790,10.107.100.101,datanode041,Datanode,Success: received a block
F86C4F25805DF117,4CFE1D0FAEF10C32,writeBlock,1056535384096371,1056536712382365,10.107.100.101,datanode041,Datanode,Success:
F86C4F25805DF117,ECF0193EC4704335,receiveBlock,336999231310004,337000550173211,10.107.100.58,datanode001,Datanode,Success: received a block
F86C4F25805DF117,F53DD33CB6FF69A3,writeBlock,336999214089364,337000550395430,10.107.100.58,datanode001,Datanode,Success:
F86C4F25805DF117,D3742610D2BABFAE,complete,3352276896558790,3352276897853889,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
F86C4F25805DF117,78A23C4839138AE1,RPC:complete,3346610838634481,3346610841038296,10.107.100.125,client014,RPC Client,Success: return(OW[class=boolean,value=true])
F86C4F25805DF117,C18976FA62A42582,fs -copyFromLocal,3346607935532359,3346610841186017,10.107.100.125,client014,User,A user task
5C2D4CC03B2D3B22,31D3B49CA9D86686,getFileInfo,3352333177130898,3352333181960989,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,RPC:getFileInfo,3346566423702187,3346566431400060,10.107.100.122,client011,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
5C2D4CC03B2D3B22,66CB0C0D7A54B2CB,create,3352333212429290,3352333215766044,10.107.100.57,namenode,Namenode,Success: return(OW[class=void,value=null])
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,RPC:create,3346566458818338,3346566463762870,10.107.100.122,client011,RPC Client,Success: return(OW[class=void,value=null])
5C2D4CC03B2D3B22,6C9C07C2987F1250,addBlock,3352333239296025,3352333239738220,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@74c000c])
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,RPC:addBlock,3346566486035325,3346566490332404,10.107.100.122,client011,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@17f7b44f])
5C2D4CC03B2D3B22,BA98CA4317042B0E,OP: new BlockReceiver,3346236493962617,3346236494689695,10.107.100.110,datanode050,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,9D48C1C97BA36B44,OP: connect next Datanode,160002106432977,160002126716043,10.107.100.86,datanode026,Datanode,Success: connected to 10.107.100.81:50010
5C2D4CC03B2D3B22,9D48C1C97BA36B44,OP: new BlockReceiver,160002105189782,160002126936851,10.107.100.86,datanode026,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,9A5C2AE8346B2B6D,OP: connect next Datanode,3305442367127933,3305442374714013,10.107.100.81,datanode021,Datanode,Success: connected to 10.107.100.110:50010
5C2D4CC03B2D3B22,9A5C2AE8346B2B6D,OP: new BlockReceiver,3305442365329510,3305442378797383,10.107.100.81,datanode021,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,createBlockOutputStream,3346566490447608,3346566548390457,10.107.100.122,client011,DFSClient,Success: connected to 10.107.100.86:50010
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,nextBlockOutputStream,3346566485845426,3346566548552840,10.107.100.122,client011,DFSClient,Success: create blockOutputStream for next block=blk_-4448446983703846275_1395 of /user/hadoop/localFile_4_blocks_client011_3053925924
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,OP: send block,3346566550012300,3346567773085558,10.107.100.122,client011,DFSClient,Success: sent blk_-4448446983703846275_1395
5C2D4CC03B2D3B22,D9A63C74B75D7CB6,receiveBlock,3346236507199265,3346237730498873,10.107.100.110,datanode050,Datanode,Success: received a block
5C2D4CC03B2D3B22,BA98CA4317042B0E,writeBlock,3346236493947061,3346237730630782,10.107.100.110,datanode050,Datanode,Success:
5C2D4CC03B2D3B22,C0911EC7D9B3401E,receiveBlock,3305442384500291,3305443613142536,10.107.100.81,datanode021,Datanode,Success: received a block
5C2D4CC03B2D3B22,9A5C2AE8346B2B6D,writeBlock,3305442365307751,3305443613382365,10.107.100.81,datanode021,Datanode,Success:
5C2D4CC03B2D3B22,DE612338EA7C61E8,receiveBlock,160002129527350,160003361814816,10.107.100.86,datanode026,Datanode,Success: received a block
5C2D4CC03B2D3B22,9D48C1C97BA36B44,writeBlock,160002105160766,160003362039129,10.107.100.86,datanode026,Datanode,Success:
5C2D4CC03B2D3B22,8A11F86962586CAB,addBlock,3352334545397312,3352334545898389,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@618c79b9])
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,RPC:addBlock,3346567792196107,3346567794410004,10.107.100.122,client011,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@7224eaaa])
5C2D4CC03B2D3B22,925BBE018027DA3D,OP: new BlockReceiver,72667441948137,72667443490579,10.107.100.62,datanode003,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,178034EBC72DF851,OP: connect next Datanode,1057071045369216,1057071059194935,10.107.100.73,datanode013,Datanode,Success: connected to 10.107.100.62:50010
5C2D4CC03B2D3B22,178034EBC72DF851,OP: new BlockReceiver,1057071043302041,1057071059431304,10.107.100.73,datanode013,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,E6A0925DCF86F9FB,OP: connect next Datanode,1056594371382506,1056594393301876,10.107.100.101,datanode041,Datanode,Success: connected to 10.107.100.73:50010
5C2D4CC03B2D3B22,E6A0925DCF86F9FB,OP: new BlockReceiver,1056594370723900,1056594393458625,10.107.100.101,datanode041,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,createBlockOutputStream,3346567794472046,3346567822626361,10.107.100.122,client011,DFSClient,Success: connected to 10.107.100.101:50010
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,nextBlockOutputStream,3346567792005399,3346567822741297,10.107.100.122,client011,DFSClient,Success: create blockOutputStream for next block=blk_-3483435049706285638_1395 of /user/hadoop/localFile_4_blocks_client011_3053925924
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,OP: send block,3346567822969196,3346568702854333,10.107.100.122,client011,DFSClient,Success: sent blk_-3483435049706285638_1395
5C2D4CC03B2D3B22,27EF25587A7ADA60,receiveBlock,72667448732179,72668341034858,10.107.100.62,datanode003,Datanode,Success: received a block
5C2D4CC03B2D3B22,8A5A415A6B2D4DE6,receiveBlock,1057071062208179,1057071956482109,10.107.100.73,datanode013,Datanode,Success: received a block
5C2D4CC03B2D3B22,178034EBC72DF851,writeBlock,1057071043287260,1057071956672845,10.107.100.73,datanode013,Datanode,Success:
5C2D4CC03B2D3B22,925BBE018027DA3D,writeBlock,72667441917967,72668341217495,10.107.100.62,datanode003,Datanode,Success:
5C2D4CC03B2D3B22,0BC3324070607DBB,receiveBlock,1056594394350140,1056595291379404,10.107.100.101,datanode041,Datanode,Success: received a block
5C2D4CC03B2D3B22,E6A0925DCF86F9FB,writeBlock,1056594370709916,1056595291548860,10.107.100.101,datanode041,Datanode,Success:
5C2D4CC03B2D3B22,1C1BC06FE9789A22,addBlock,3352335474052709,3352335474585543,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@4d8b92b7])
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,RPC:addBlock,3346568720821401,3346568722892477,10.107.100.122,client011,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@49de5afd])
5C2D4CC03B2D3B22,5647FEB83B714329,OP: connect next Datanode,1540350420428919,1540350425343095,10.107.100.103,datanode043,Datanode,Success: connected to 10.107.100.79:50010
5C2D4CC03B2D3B22,5647FEB83B714329,OP: new BlockReceiver,1540350419811216,1540350425518699,10.107.100.103,datanode043,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,27942B4507765E4D,OP: connect next Datanode,1545956587203671,1545956598668011,10.107.100.95,datanode035,Datanode,Success: connected to 10.107.100.103:50010
5C2D4CC03B2D3B22,27942B4507765E4D,OP: new BlockReceiver,1545956584926047,1545956598878468,10.107.100.95,datanode035,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,createBlockOutputStream,3346568722955509,3346568743263681,10.107.100.122,client011,DFSClient,Success: connected to 10.107.100.95:50010
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,nextBlockOutputStream,3346568720653848,3346568743384990,10.107.100.122,client011,DFSClient,Success: create blockOutputStream for next block=blk_1328530350678249457_1395 of /user/hadoop/localFile_4_blocks_client011_3053925924
5C2D4CC03B2D3B22,F7C2B12FC123A809,OP: new BlockReceiver,3352317992613626,3352317993196286,10.107.100.79,datanode019,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,OP: send block,3346568743735709,3346569871572254,10.107.100.122,client011,DFSClient,Success: sent blk_1328530350678249457_1395
5C2D4CC03B2D3B22,C7B7AB89266452A4,receiveBlock,3352317999194438,3352319128048947,10.107.100.79,datanode019,Datanode,Success: received a block
5C2D4CC03B2D3B22,F7C2B12FC123A809,writeBlock,3352317992601551,3352319128205426,10.107.100.79,datanode019,Datanode,Success:
5C2D4CC03B2D3B22,5647B1299442F725,receiveBlock,1540350429413805,1540351561508847,10.107.100.103,datanode043,Datanode,Success: received a block
5C2D4CC03B2D3B22,5647FEB83B714329,writeBlock,1540350419790756,1540351561982955,10.107.100.103,datanode043,Datanode,Success:
5C2D4CC03B2D3B22,BA7939653AC896CD,receiveBlock,1545956600188312,1545957735929135,10.107.100.95,datanode035,Datanode,Success: received a block
5C2D4CC03B2D3B22,27942B4507765E4D,writeBlock,1545956584910799,1545957736405535,10.107.100.95,datanode035,Datanode,Success:
5C2D4CC03B2D3B22,AE46C25F98C83B9A,addBlock,3352336633580330,3352336634147651,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@64d5427])
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,RPC:addBlock,3346569880484712,3346569882341539,10.107.100.122,client011,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@6976e4a2])
5C2D4CC03B2D3B22,7FBF88A0ACF5D91E,OP: new BlockReceiver,1545980998816414,1545980999539464,10.107.100.88,datanode028,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,5EE1416DB7C343E9,OP: connect next Datanode,72417129234699,72417136360485,10.107.100.74,datanode027,Datanode,Success: connected to 10.107.100.88:50010
5C2D4CC03B2D3B22,5EE1416DB7C343E9,OP: new BlockReceiver,72417128089845,72417136822212,10.107.100.74,datanode027,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,7265F7C6E63E4FCE,OP: connect next Datanode,160030390609268,160030410599695,10.107.100.94,datanode034,Datanode,Success: connected to 10.107.100.74:50010
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,createBlockOutputStream,3346569882398888,3346569912960150,10.107.100.122,client011,DFSClient,Success: connected to 10.107.100.94:50010
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,nextBlockOutputStream,3346569880309251,3346569913054506,10.107.100.122,client011,DFSClient,Success: create blockOutputStream for next block=blk_3208052375978236616_1395 of /user/hadoop/localFile_4_blocks_client011_3053925924
5C2D4CC03B2D3B22,7265F7C6E63E4FCE,OP: new BlockReceiver,160030388832716,160030411130921,10.107.100.94,datanode034,Datanode,Success: return OP_STATUS_SUCCESS
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,OP: send block,3346569913296879,3346571444293092,10.107.100.122,client011,DFSClient,Success: sent blk_3208052375978236616_1395
5C2D4CC03B2D3B22,EF8292B7B7CE3FA5,receiveBlock,1545981009103428,1545982542098529,10.107.100.88,datanode028,Datanode,Success: received a block
5C2D4CC03B2D3B22,7FBF88A0ACF5D91E,writeBlock,1545980998801193,1545982542237769,10.107.100.88,datanode028,Datanode,Success:
5C2D4CC03B2D3B22,20BE07BD9FB0762E,receiveBlock,72417142611339,72418680996936,10.107.100.74,datanode027,Datanode,Success: received a block
5C2D4CC03B2D3B22,5EE1416DB7C343E9,writeBlock,72417128060463,72418681425927,10.107.100.74,datanode027,Datanode,Success:
5C2D4CC03B2D3B22,1DC090B341CDFB26,receiveBlock,160030411561604,160031958997375,10.107.100.94,datanode034,Datanode,Success: received a block
5C2D4CC03B2D3B22,7265F7C6E63E4FCE,writeBlock,160030388805865,160031959485588,10.107.100.94,datanode034,Datanode,Success:
5C2D4CC03B2D3B22,162439D73B24BA19,complete,3352338213655931,3352338216779274,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
5C2D4CC03B2D3B22,DF0F3E7EBE6975A1,RPC:complete,3346571460604866,3346571464613699,10.107.100.122,client011,RPC Client,Success: return(OW[class=boolean,value=true])
5C2D4CC03B2D3B22,CD6E04E17E81C94B,fs -copyFromLocal,3346566414975913,3346571464737092,10.107.100.122,client011,User,A user task
30B7F5C9DB7DDF1B,5289B2C3DB358DFE,getFileInfo,3352364903122844,3352364904464720,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
30B7F5C9DB7DDF1B,00C07575916C1423,RPC:getFileInfo,1540314030717582,1540314034265693,10.107.100.112,client001,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
30B7F5C9DB7DDF1B,9C87240093E5DFF1,create,3352364919256083,3352364921080175,10.107.100.57,namenode,Namenode,Success: return(OW[class=void,value=null])
30B7F5C9DB7DDF1B,00C07575916C1423,RPC:create,1540314046707095,1540314049815323,10.107.100.112,client001,RPC Client,Success: return(OW[class=void,value=null])
30B7F5C9DB7DDF1B,91A7E06080919663,addBlock,3352364927420127,3352364927938234,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@9392f50])
30B7F5C9DB7DDF1B,00C07575916C1423,RPC:addBlock,1540314054907325,1540314059445811,10.107.100.112,client001,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@6bf4d990])
30B7F5C9DB7DDF1B,70390ABE8EBECAF2,OP: new BlockReceiver,1545723136769923,1545723137445709,10.107.100.89,datanode029,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,2BAADED2D7EFB0B0,OP: connect next Datanode,3316175356797351,3316175362315082,10.107.100.66,datanode006,Datanode,Success: connected to 10.107.100.89:50010
30B7F5C9DB7DDF1B,2BAADED2D7EFB0B0,OP: new BlockReceiver,3316175356112711,3316175362507091,10.107.100.66,datanode006,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,8D37DE6C2F945034,OP: connect next Datanode,1544362562194334,1544362574476884,10.107.100.90,datanode030,Datanode,Success: connected to 10.107.100.66:50010
30B7F5C9DB7DDF1B,8D37DE6C2F945034,OP: new BlockReceiver,1544362561552610,1544362574650149,10.107.100.90,datanode030,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,00C07575916C1423,createBlockOutputStream,1540314059503326,1540314106443069,10.107.100.112,client001,DFSClient,Success: connected to 10.107.100.90:50010
30B7F5C9DB7DDF1B,00C07575916C1423,nextBlockOutputStream,1540314054740000,1540314106639490,10.107.100.112,client001,DFSClient,Success: create blockOutputStream for next block=blk_8852170971198397686_1396 of /user/hadoop/localFile_17_blocks_client001_939422662
30B7F5C9DB7DDF1B,00C07575916C1423,OP: send block,1540314107776618,1540314815866332,10.107.100.112,client001,DFSClient,Success: sent blk_8852170971198397686_1396
30B7F5C9DB7DDF1B,F9FAE59EB879FF3F,receiveBlock,1545723142664792,1545723855365445,10.107.100.89,datanode029,Datanode,Success: received a block
30B7F5C9DB7DDF1B,70390ABE8EBECAF2,writeBlock,1545723136755360,1545723855535213,10.107.100.89,datanode029,Datanode,Success:
30B7F5C9DB7DDF1B,E3BAC8B646C65940,receiveBlock,3316175365916239,3316176081383096,10.107.100.66,datanode006,Datanode,Success: received a block
30B7F5C9DB7DDF1B,2BAADED2D7EFB0B0,writeBlock,3316175356100167,3316176081587211,10.107.100.66,datanode006,Datanode,Success:
30B7F5C9DB7DDF1B,CE8179CEB37711E5,receiveBlock,1544362576610653,1544363295044309,10.107.100.90,datanode030,Datanode,Success: received a block
30B7F5C9DB7DDF1B,8D37DE6C2F945034,writeBlock,1544362561538061,1544363295285912,10.107.100.90,datanode030,Datanode,Success:
30B7F5C9DB7DDF1B,C7C1E1232E91CD7D,addBlock,3352365699593252,3352365699993774,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@95131eb])
30B7F5C9DB7DDF1B,00C07575916C1423,RPC:addBlock,1540314827210182,1540314828997230,10.107.100.112,client001,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@160ba2e7])
30B7F5C9DB7DDF1B,690CBD8BFD271F7A,OP: new BlockReceiver,1540826712157476,1540826712785348,10.107.100.64,datanode004,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,F0896CD597034781,OP: connect next Datanode,1540819126851588,1540819141473077,10.107.100.78,datanode018,Datanode,Success: connected to 10.107.100.70:50010
30B7F5C9DB7DDF1B,F0896CD597034781,OP: new BlockReceiver,1540819126160283,1540819141704492,10.107.100.78,datanode018,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,00C07575916C1423,createBlockOutputStream,1540314829056664,1540314850935734,10.107.100.112,client001,DFSClient,Success: connected to 10.107.100.78:50010
30B7F5C9DB7DDF1B,254743BA025EF809,OP: connect next Datanode,3304879897775235,3304879903378591,10.107.100.70,datanode010,Datanode,Success: connected to 10.107.100.64:50010
30B7F5C9DB7DDF1B,254743BA025EF809,OP: new BlockReceiver,3304879895588446,3304879903989583,10.107.100.70,datanode010,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,00C07575916C1423,nextBlockOutputStream,1540314827020398,1540314851033374,10.107.100.112,client001,DFSClient,Success: create blockOutputStream for next block=blk_-3566797059160975887_1396 of /user/hadoop/localFile_17_blocks_client001_939422662
30B7F5C9DB7DDF1B,00C07575916C1423,OP: send block,1540314851283742,1540316026306739,10.107.100.112,client001,DFSClient,Success: sent blk_-3566797059160975887_1396
30B7F5C9DB7DDF1B,378252D730196057,receiveBlock,1540826718567426,1540827896542992,10.107.100.64,datanode004,Datanode,Success: received a block
30B7F5C9DB7DDF1B,690CBD8BFD271F7A,writeBlock,1540826712144625,1540827896666809,10.107.100.64,datanode004,Datanode,Success:
30B7F5C9DB7DDF1B,91FDC06DFBF4746F,receiveBlock,3304879906739277,3304881088534512,10.107.100.70,datanode010,Datanode,Success: received a block
30B7F5C9DB7DDF1B,254743BA025EF809,writeBlock,3304879895573478,3304881089538120,10.107.100.70,datanode010,Datanode,Success:
30B7F5C9DB7DDF1B,373E15D47998F0BB,receiveBlock,1540819142650646,1540820327625095,10.107.100.78,datanode018,Datanode,Success: received a block
30B7F5C9DB7DDF1B,F0896CD597034781,writeBlock,1540819126134431,1540820328018372,10.107.100.78,datanode018,Datanode,Success:
30B7F5C9DB7DDF1B,C6280EAC36CC73E6,addBlock,3352366909740432,3352366910458362,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@31a44014])
30B7F5C9DB7DDF1B,00C07575916C1423,RPC:addBlock,1540316037224109,1540316039666935,10.107.100.112,client001,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@6dbf99d8])
30B7F5C9DB7DDF1B,C23091D5D27BF392,OP: new BlockReceiver,3351706722683387,3351706723395824,10.107.100.69,datanode009,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,5377E2535CD6EA6A,OP: connect next Datanode,991627154476177,991627161989141,10.107.100.32,datanode017,Datanode,Success: connected to 10.107.100.69:50010
30B7F5C9DB7DDF1B,5377E2535CD6EA6A,OP: new BlockReceiver,991627153316137,991627162239855,10.107.100.32,datanode017,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,AE9C87500EB93E46,OP: connect next Datanode,3350508308304414,3350508326625462,10.107.100.105,datanode045,Datanode,Success: connected to 10.107.100.32:50010
30B7F5C9DB7DDF1B,AE9C87500EB93E46,OP: new BlockReceiver,3350508307447536,3350508326844804,10.107.100.105,datanode045,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,00C07575916C1423,createBlockOutputStream,1540316039759381,1540316065612733,10.107.100.112,client001,DFSClient,Success: connected to 10.107.100.105:50010
30B7F5C9DB7DDF1B,00C07575916C1423,nextBlockOutputStream,1540316036990854,1540316065744420,10.107.100.112,client001,DFSClient,Success: create blockOutputStream for next block=blk_-1455127964507255921_1396 of /user/hadoop/localFile_17_blocks_client001_939422662
30B7F5C9DB7DDF1B,00C07575916C1423,OP: send block,1540316066049833,1540317420005368,10.107.100.112,client001,DFSClient,Success: sent blk_-1455127964507255921_1396
30B7F5C9DB7DDF1B,5DA0453D1BA6D510,receiveBlock,3351706730679098,3351708086724767,10.107.100.69,datanode009,Datanode,Success: received a block
30B7F5C9DB7DDF1B,C23091D5D27BF392,writeBlock,3351706722668585,3351708086850021,10.107.100.69,datanode009,Datanode,Success:
30B7F5C9DB7DDF1B,2D8751C6A11A866C,receiveBlock,991627165730643,991628526805888,10.107.100.32,datanode017,Datanode,Success: received a block
30B7F5C9DB7DDF1B,5377E2535CD6EA6A,writeBlock,991627153287007,991628527352067,10.107.100.32,datanode017,Datanode,Success:
30B7F5C9DB7DDF1B,FF235EB34ADB5FC9,receiveBlock,3350508327985116,3350509693943106,10.107.100.105,datanode045,Datanode,Success: received a block
30B7F5C9DB7DDF1B,AE9C87500EB93E46,writeBlock,3350508307423151,3350509694214186,10.107.100.105,datanode045,Datanode,Success:
30B7F5C9DB7DDF1B,C9B9A420B42A08F2,addBlock,3352368305345252,3352368305835339,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@166afa82])
30B7F5C9DB7DDF1B,00C07575916C1423,RPC:addBlock,1540317432750620,1540317434858161,10.107.100.112,client001,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@1ddde560])
30B7F5C9DB7DDF1B,29D6E6E09E1F4098,OP: connect next Datanode,3309157844054326,3309157850145253,10.107.100.104,datanode044,Datanode,Success: connected to 10.107.100.99:50010
30B7F5C9DB7DDF1B,29D6E6E09E1F4098,OP: new BlockReceiver,3309157843497545,3309157850364288,10.107.100.104,datanode044,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,7AC084E35058B4A1,OP: connect next Datanode,3303895570316047,3303895582386421,10.107.100.83,datanode023,Datanode,Success: connected to 10.107.100.104:50010
30B7F5C9DB7DDF1B,7AC084E35058B4A1,OP: new BlockReceiver,3303895569360629,3303895582583088,10.107.100.83,datanode023,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,1F30052A129EE3BA,OP: new BlockReceiver,1546069101900746,1546069103911892,10.107.100.99,datanode039,Datanode,Success: return OP_STATUS_SUCCESS
30B7F5C9DB7DDF1B,00C07575916C1423,createBlockOutputStream,1540317434930801,1540317455658821,10.107.100.112,client001,DFSClient,Success: connected to 10.107.100.83:50010
30B7F5C9DB7DDF1B,00C07575916C1423,nextBlockOutputStream,1540317432589749,1540317455769412,10.107.100.112,client001,DFSClient,Success: create blockOutputStream for next block=blk_-1949459040853495604_1396 of /user/hadoop/localFile_17_blocks_client001_939422662
30B7F5C9DB7DDF1B,00C07575916C1423,OP: send block,1540317456084355,1540318149174132,10.107.100.112,client001,DFSClient,Success: sent blk_-1949459040853495604_1396
30B7F5C9DB7DDF1B,8C8A8D0A5CBCEC83,receiveBlock,1546069108868539,1546069803369672,10.107.100.99,datanode039,Datanode,Success: received a block
30B7F5C9DB7DDF1B,1F30052A129EE3BA,writeBlock,1546069101887406,1546069804059199,10.107.100.99,datanode039,Datanode,Success:
30B7F5C9DB7DDF1B,3BC7E0816A979D90,receiveBlock,3309157853247529,3309158553388468,10.107.100.104,datanode044,Datanode,Success: received a block
30B7F5C9DB7DDF1B,29D6E6E09E1F4098,writeBlock,3309157843483652,3309158553589279,10.107.100.104,datanode044,Datanode,Success:
